,0,1,2
561,740,20,207
562,2294,79,20
563,3155,7,262
564,5167,18,141
565,24139,102,197
566,11004,420,348
567,1576,240,21
568,0,0,0
569,0,62,7
570,0,0,4
571,0,0,0
572,493,1,103
573,741,1,116
574,0,0,0
575,5,0,0
576,0,0,0
577,0,0,0
578,1806,71,49
579,0,0,0
580,553,25826,3918
581,44,0,0
582,5114,0,247
583,50,2,26
584,2,0,74
585,27,0,1200
586,1232,48,967
587,3848,49,30
588,5231,0,148
589,0,0,0
590,0,14,38
591,26,30,117
592,6,0,2
593,0,0,0
594,1090,0,0
595,0,0,20
596,0,0,0
597,67,0,0
598,0,0,0
599,0,0,0
600,366,97,43
601,0,0,41
602,1,0,0
603,22,0,1
604,5820,115,21
605,2595,57,0
606,850,0,70
607,0,0,0
608,20610,1345,229
609,1845,1,72
610,0,138,9
611,21391,282,517
612,0,0,0
613,378,0,1
614,2225,16,85
615,1233,3,81
616,0,0,0
617,0,1,0
618,2948,8,33
619,1806,64,1453
620,0,0,0
621,42,619,107
622,45824,45,551
623,2173,895,937
624,2,0,7
625,0,2387,42
626,0,3,0
627,1219,0,145
628,1536,1,7
629,0,0,0
630,2,0,1
631,0,0,0
632,5121,4,368
633,0,0,0
634,3849,51,212
635,38,0,24
636,0,0,5
637,0,0,0
638,0,0,0
639,0,0,0
640,0,0,0
641,0,0,0
642,2,13,49
643,2499,575,914
644,59,0,65
645,348,0,203
646,1,0,0
647,295,0,0
648,0,0,0
649,1188,114,286
650,9089,144,593
651,393,1,66
652,184,0,270
653,47,0,0
654,2315,27,0
655,3511,193,16
656,0,0,0
657,0,0,0
658,2,0,6
659,0,0,229
660,198,0,0
661,1,0,3
662,771,4,2
663,4737,50,8
664,0,0,0
665,770,81,641
666,0,115,15
667,8923,14,724
668,1586,0,76
669,0,0,0
670,17,2,3
671,0,0,97
672,31,88,1948
673,44,0,1859
674,13,0,1695
675,37,0,605
676,91,147,1
677,89,0,0
678,378,0,38
679,10,1,7
680,274,4,0
681,0,0,3
682,0,0,0
683,0,1,0
684,145,777,7
685,4977,71,152
686,75,103,0
687,38496,635,5337
688,380,0,1223
689,1,0,2
690,104,0,92
691,24,0,273
692,0,0,0
693,1,0,0
694,4096,90,756
695,8121,278,418
696,3213,432,367
697,287,0,64
698,18,0,83
699,913,0,231
700,2276,0,27
701,2,0,0
702,25,0,36
703,72,0,0
704,60,0,30
705,602,34,0
706,0,0,0
707,5364,22,3
708,7342,416,379
709,647,0,0
710,0,0,0
711,14,31,7128
712,0,0,0
713,129,3501,12
714,56751,7729,3246
715,5697,542,34
716,3833,263,100
717,5524,523,82
718,140,0,0
719,160,0,0
720,594,0,28
721,35,0,0
722,0,0,0
723,159,159,0
724,1,0,0
725,4206,102,1
726,0,0,0
727,21902,152,49
728,130,0,24
729,117,32,354
730,2609,1,2172
731,1,0,0
732,1085,0,3
733,740,0,0
734,449,252,0
735,38494,203,133
736,2629,10,683
737,42,0,0
738,76,4,292
739,3,0,12
740,381,0,101
741,9,0,0
742,389,53,0
743,51,1,0
744,333,153,0
745,3541,357,293
746,3142,3,0
747,4065,7,139
748,11600,532,175
749,1677,0,0
750,0,0,6
751,0,0,0
752,0,2,0
753,0,29,11
754,0,0,145
755,3656,479,824
756,3486,297,940
757,10237,54,500
758,1644,114,389
759,26,0,0
760,0,0,371
761,17114,148,538
762,8107,4,0
763,0,0,0
764,0,0,0
765,0,1,181
766,219,0,76
767,367,0,617
768,821,128,389
769,1069,256,6554
770,27,0,2
771,0,0,0
772,23,17,0
773,13,0,64
774,249,0,0
775,113,0,92
776,2706,12,356
777,608,2,557
778,1260,1,989
779,155,68,0
780,2,0,570
781,4967,1308,1804
782,163,1,0
783,0,0,0
784,0,0,10
785,2,0,1
786,69,66,282
787,0,59,292
788,19,14,141
789,26,8,220
790,5360,150,70
791,774,25,544
792,0,0,0
793,0,286,1
794,0,4,2
795,0,0,0
796,285,0,77
797,656,13,20
798,0,366,0
799,0,0,0
800,0,0,0
801,5852,3,12
802,5728,6,682
803,54,0,425
804,24600,446,284
805,18321,414,1341
806,19965,2205,937
807,552,80,1819
808,26197,83,1239
809,334,0,420
810,723,0,4
811,677,390,4
812,0,0,0
813,739,111,34
814,3,0,0
815,3,6,0
816,0,0,0
817,4598,0,57
818,0,0,3
819,2870,20,0
820,15262,248,46
821,123,157,497
822,82373,4105,1568
823,2,0,18
824,101,0,481
825,0,0,0
826,29308,641,250
827,0,0,0
828,0,0,0
829,0,0,0
830,0,0,0
831,7583,31,44
832,1786,34,565
833,0,0,0
834,0,0,0
835,0,0,0
836,0,0,0
837,481,10,4
838,0,0,0
839,0,0,0
840,0,0,0
841,47,44,364
842,0,0,0
843,16,0,0
844,42667,386,19
845,7,71,10
846,0,0,0
847,40,0,310
848,0,0,0
849,912,0,49
850,0,0,0
851,8294,1,59
852,2329,0,5
853,0,0,0
854,0,0,0
855,22,345,0
856,664,72,1
857,20,0,1
858,0,0,64
859,107,5,23
860,0,0,44
861,0,0,0
862,38,133,41
863,16099,127,0
864,29,0,0
865,550,11,173
866,4995,188,242
867,120,17,433
868,0,0,0
869,578,1784,880
870,609,1,486
871,426,82,99
872,1187,0,0
873,0,0,0
874,0,0,0
875,1,0,0
876,0,0,0
877,0,25,0
878,316,0,191
879,2826,0,0
880,7982,263,406
881,2510,7,342
882,17315,1057,64
883,0,0,0
884,0,0,0
885,0,0,0
886,0,0,0
887,197,0,0
888,11,29,911
889,295,80,1988
890,0,0,0
891,29,105,661
892,150,0,157
893,488,122,822
894,22907,373,863
895,8,0,90
896,0,0,22
897,0,0,0
898,0,0,0
899,0,0,6
900,363,61,439
901,0,0,0
902,42,0,0
903,18,0,0
904,79,0,45
905,4,0,0
906,0,0,0
907,0,15,4
908,2221,36,1379
909,6,0,0
910,0,0,13
911,0,0,0
912,2221,0,0
913,557,0,2
914,2,0,0
915,37,0,0
916,0,0,13
917,414,22,81
918,588,1,0
919,7199,65,129
920,11407,50,28
921,61428,183,297
922,1034,0,0
923,244,0,125
924,2050,0,0
925,27,1,0
926,1,5,0
927,983,1110,2832
928,0,0,0
929,225,0,16
930,14656,329,945
931,16268,431,1225
932,701,2,99
933,1966,36,25
934,1547,0,0
935,12,1,99
936,534,213,223
937,12,3,35
938,18348,784,2030
939,18773,2487,6511
940,8,0,13
941,0,0,0
942,72,22,455
943,204,166,398
944,483,48,100
945,548,77,145
946,4617,366,52
947,2046,37,127
948,5569,158,30
949,7470,431,757
950,7326,750,757
951,2306,5,152
952,0,0,0
953,424,0,1
