,0,1,2
577,455,550,306
578,8494,12985,15071
579,1612,2658,3991
580,1839,13368,25827
581,21253,2459,7202
582,8197,1809,3022
583,6378,5885,5445
584,2566,1609,4214
585,4079,4967,8419
586,8125,7535,9863
587,8229,12258,12582
588,9539,5629,8583
589,1027,3635,1587
590,11971,17841,15984
591,4627,4056,4659
592,42846,17482,18794
593,889,3940,2634
594,11779,1259,1631
595,285,286,796
596,3614,8025,8172
597,6903,3667,1929
598,4955,5512,1471
599,3000,5833,3249
600,24720,5144,16320
601,2766,4895,1525
602,6125,6947,1691
603,363,4502,4751
604,7088,5058,4520
605,7520,6230,3653
606,7035,3074,2238
607,2972,1971,2982
608,1760,2554,444
609,5367,1451,3009
610,12006,2873,3226
611,3425,5849,4760
612,7550,3855,5941
613,1271,1267,4374
614,4310,1411,5633
615,3360,8665,10839
616,7645,3948,13371
617,3485,1919,1973
618,8208,3292,4730
619,9926,8652,8084
620,3865,5850,6105
621,7506,15033,10844
622,4771,1954,5614
623,2788,6705,7338
624,11112,3317,5373
625,428,2580,1926
626,1448,2072,880
627,1760,4128,2031
628,10213,7781,6527
629,1702,3601,2560
630,4146,4485,8347
631,2126,3709,1426
632,3401,1096,12522
633,2927,3790,3537
634,1363,2464,4730
635,1444,3668,3259
636,3300,1848,2747
637,5924,1689,2716
638,1069,1240,1242
639,873,874,1474
640,1982,2477,2709
641,2195,1102,2754
642,3195,6872,8275
643,4926,14112,20519
644,1818,5507,4995
645,3738,7619,4802
646,1126,2101,668
647,2348,3374,4046
648,2146,3437,5262
649,8330,6488,14133
650,2760,8949,10055
651,4285,2922,3302
652,36051,8503,21978
653,24614,5700,7528
654,14475,2632,3128
655,15163,8605,5968
656,1767,2188,1919
657,1901,2251,2878
658,12616,6229,1826
659,8319,8887,4751
660,5531,5324,7021
661,4770,16126,8885
662,17933,14866,7194
663,20221,7386,9617
664,8182,7884,4266
665,359,829,191
666,754,854,153
667,13598,3632,5373
668,21006,3319,5096
669,4378,1468,972
670,8549,5542,3505
671,371,2127,5185
672,2418,2830,14692
673,1735,1636,7637
674,1395,1992,11352
675,2731,2057,12334
676,3401,2126,2248
677,17382,5746,2820
678,14212,15539,6791
679,26094,22925,11978
680,3900,7772,2084
681,3651,13709,15739
682,3309,3755,1224
683,5877,1360,2048
684,11305,23725,5789
685,2492,3751,4906
686,381,1751,1130
687,1870,1695,7452
688,13848,3855,21092
689,29582,4362,11522
690,7867,3680,10843
691,7828,10786,14085
692,1134,2964,3089
693,10919,13189,18718
694,92141,16315,14477
695,126614,17600,20178
696,17550,12708,3921
697,4430,5384,6235
698,1393,4307,4178
699,5117,25962,16214
700,2043,8416,17144
701,1973,4250,1322
702,85357,9363,4859
703,6593,6788,3693
704,2888,5009,5986
705,16037,2563,6150
706,3105,5976,1846
707,7922,2545,3118
708,24750,5113,11001
