,0,1,2
1200,3885,5741,2557
1201,807,7976,3613
1202,3171,1637,2166
1203,5508,3436,10329
1204,1151,1279,2478
1205,14774,8119,15403
1206,7407,6442,4114
1207,2970,5359,4194
1208,5387,14418,19183
1209,2442,1500,3076
1210,3146,3234,3729
1211,1964,3688,6556
1212,3744,2640,1411
1213,769,2194,3249
1214,1610,2784,3623
1215,1473,1613,3884
1216,2639,3668,574
1217,24677,18644,16655
1218,1993,1081,2830
1219,1765,9085,12319
1220,5341,3047,5299
1221,9921,11475,15722
1222,3867,815,1434
1223,13360,4831,9884
1224,8878,3072,2741
1225,5020,2128,2041
1226,1421,1238,2861
1227,3541,9917,7732
1228,1766,125,1048
1229,2358,2823,1039
1230,4136,13416,27179
1231,4847,2237,7378
1232,3596,2553,7198
1233,2371,2212,2173
1234,2847,2010,4115
1235,9798,5393,6903
1236,1665,847,9317
1237,1141,6852,13642
1238,1738,3279,12670
1239,17739,9520,12663
1240,1004,1720,593
1241,655,2066,8952
1242,3868,2641,5477
1243,860,2377,2635
1244,9426,5365,3693
1245,10920,1678,2051
1246,13174,10214,6726
1247,2995,2695,1772
1248,1558,2665,4449
1249,8556,1531,1503
1250,9230,2691,2475
1251,2877,2058,2557
1252,5236,3280,3580
1253,272,2573,1782
1254,6619,4278,4246
1255,13489,2327,3290
1256,13189,2335,4894
1257,18704,7584,12558
1258,5745,10921,6684
1259,10165,2818,8772
1260,21950,16784,18135
1261,1862,4044,2215
1262,971,1432,573
1263,2182,1685,2563
1264,8956,5073,5343
1265,3695,7322,23505
1266,1247,980,4255
1267,1164,2328,1326
1268,4163,4822,3908
1269,699,2103,1695
1270,8336,8808,11722
1271,7759,1753,1180
1272,1611,934,943
1273,7636,10509,8492
1274,2242,648,1102
1275,2322,2183,1897
1276,505,906,645
1277,566,245,721
1278,1598,276,426
1279,7282,3363,3852
1280,191,673,300
1281,259,431,404
1282,1130,2886,2020
