,0,1,2
659,8319,11670,1954
660,5531,8988,3357
661,4770,21858,3153
662,17933,20584,1470
663,20221,15803,1200
664,8182,11377,773
665,359,902,118
666,754,1001,6
667,13598,6705,2300
668,21006,6520,1890
669,4378,2118,322
670,8549,7873,1174
671,371,6714,598
672,2418,13990,3532
673,1735,7972,1301
674,1395,10191,3153
675,2731,11185,3206
676,3401,3516,858
677,17382,7626,940
678,14212,20325,2005
679,26094,32718,2183
680,3900,8959,897
681,3651,23684,5764
682,3309,4680,299
683,5877,2782,626
684,11305,27861,1653
685,2492,8214,443
686,381,2578,303
687,1870,6905,2242
688,13848,18376,6571
689,29582,12048,3836
690,7867,10626,3897
691,7828,23203,1668
692,1134,4741,1312
693,10919,24230,7677
694,92141,27831,2961
695,126614,33336,4442
696,17550,15678,951
697,4430,10922,697
698,1393,7347,1138
699,5117,36254,5922
700,2043,20878,4682
701,1973,5250,322
702,85357,13233,989
703,6593,9688,793
704,2888,8730,2265
705,16037,8040,673
706,3105,6740,1082
707,7922,4657,999
708,24750,14067,2036
709,4676,4365,169
710,5878,14117,3205
711,1870,8979,1486
712,1876,2706,383
713,9320,15354,819
714,7619,11207,1012
715,15130,6700,1939
716,4762,5858,1009
717,10098,6810,740
718,2947,4848,2827
719,8499,9064,3788
720,9083,17608,5208
721,2161,4873,723
722,1722,4275,364
723,7940,8907,1389
724,3939,9145,3937
725,3134,8829,962
726,8145,7491,365
727,2902,5943,1708
728,1614,12432,5043
729,2786,16816,4122
730,2217,8193,2432
731,7477,4693,1049
732,12720,9788,3449
733,5825,9680,1946
734,2809,8407,679
735,6053,18165,899
736,3437,12185,2111
737,8875,3796,948
738,2356,3826,899
739,4728,2078,477
740,943,3766,100
741,1836,4331,85
742,5345,10405,984
743,5227,4849,89
744,8239,9205,66
745,14474,21367,3868
746,9729,10964,1533
747,54087,19603,4396
748,57868,23961,3167
749,5473,6464,890
750,3657,4920,2877
751,4856,5385,2352
752,5461,6820,990
753,3823,12248,553
754,3960,17387,934
755,3952,17576,935
756,8271,11025,5224
757,14224,19601,3145
758,12153,22313,2129
759,4426,6771,2108
760,27498,18419,1548
761,7553,14332,4456
762,7393,5607,180
763,2637,3051,516
764,12039,2604,765
765,2858,18004,1672
766,10648,3367,2212
767,2304,3819,315
768,2120,4978,1220
769,4732,4676,1532
770,557,2583,703
771,844,4657,1387
772,7505,7917,2263
773,7176,23616,3740
774,12823,3668,645
775,14168,9876,2876
776,3925,8836,1675
777,10767,17027,2415
778,6937,11226,1702
779,26812,15410,5765
780,881,5090,670
781,5808,10892,1202
782,12016,7879,1171
783,1141,9522,3321
784,23842,39761,8421
785,8,851,15
786,608,5446,288
787,328,4175,690
788,961,4957,268
789,260,3038,464
790,1700,10353,400
791,6732,3562,274
792,2916,2073,1063
793,1906,4614,1787
794,4361,6235,1057
795,2475,1783,766
796,13619,20568,6317
797,6885,11028,386
798,4209,6065,1424
799,1959,2917,468
800,1869,8374,1118
801,6448,2758,207
802,1837,3709,249
803,35050,9640,2407
804,4847,7466,1317
805,5069,6761,544
806,6774,10869,646
807,4264,11634,482
808,1636,3363,1026
809,4673,4441,2166
810,6726,3922,80
811,2232,11259,1406
812,4486,9723,622
813,17220,17153,1157
814,1349,14191,1914
815,5391,7615,470
816,2640,6472,1
817,11198,64441,3814
818,3550,6401,6563
819,3045,7522,1967
820,7070,6454,2562
821,11575,18701,3935
822,31467,11887,2473
823,2613,14020,1094
824,13812,2175,1413
825,1283,1905,647
826,5116,5197,2517
827,148,1668,906
828,1260,4029,316
829,228,3468,518
